Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
1.108070330604357112e+00,4.948099788266624444e+00,2.158201720852575090e+04,1.067899747798729077e+05,5.100000000000000000e+01,6.031420000000000000e+05,1.718660000000000000e+05,7.414506097154656139e-01,3.000298340074801784e-01,2.435750234830743877e-01,4.924719744083604356e-01,1.659439826604412194e-01,2.696056168144745913e-01,-3.943152170665950584e-02
1.108620200297846914e+00,4.949449924579066185e+00,3.580693497650889913e+04,1.772246316188895144e+05,4.700000000000000000e+01,1.000820000000000000e+06,2.773520000000000000e+05,5.316571846402812218e-01,1.209726212241262061e-01,8.909769660195045182e-02,1.825983597350551435e-01,2.173954463596400322e-02,6.345152425395023110e-02,-8.356968667948164869e-03
1.109506664556074496e+00,4.939880392582092661e+00,3.596667735072964570e+04,1.776710842311958259e+05,4.600000000000000000e+01,1.004310000000000000e+06,2.738620000000000000e+05,5.304099153051357041e-01,1.205991983152866209e-01,8.879260052203785669e-02,1.816109891340686733e-01,2.153831265115236857e-02,6.301062680883418032e-02,-8.244283650571664068e-03
1.091826096571668403e+00,4.644588658813146864e+00,3.670353176848942530e+04,1.704728073903140321e+05,4.100000000000000000e+01,9.929440000000000000e+05,2.331140000000000000e+05,5.302669318564486867e-01,1.213392131626001014e-01,8.546958462807779933e-02,1.812190987514845086e-01,2.111683841926018448e-02,6.308419694773109709e-02,-7.920501188664766032e-03
1.088100266207513434e+00,4.616802927527018596e+00,3.693863276948791463e+04,1.705383879090172704e+05,3.600000000000000000e+01,9.963440000000000000e+05,2.304760000000000000e+05,5.294293273480463746e-01,1.210454303621722044e-01,8.506010778105735359e-02,1.804926839010353723e-01,2.094412974538943650e-02,6.275555549227256058e-02,-7.842102420337681429e-03
1.075499132923147805e+00,4.273955396350006097e+00,4.934380889275399386e+04,2.108932382936493668e+05,1.400000000000000000e+01,1.267567000000000000e+06,1.532990000000000000e+05,4.590490481713653814e-01,8.075872311316159569e-02,5.348295461422507280e-02,1.161736871608189808e-01,8.380764153545496378e-03,3.289203407113200361e-02,-3.690484310743598340e-03
1.076292193099339656e+00,4.287196090138827742e+00,4.923178081487593590e+04,2.110662982201078848e+05,1.900000000000000000e+01,1.266633000000000000e+06,1.533130000000000000e+05,4.560507546444614313e-01,7.900420856524971447e-02,5.248011817852641508e-02,1.137017604135228122e-01,8.017128207982825508e-03,3.182926003305938667e-02,-3.587287006355974542e-03
1.008807580490587830e+00,3.653598624137449402e+00,4.088371904956514481e+04,1.493726996691132372e+05,3.600000000000000000e+01,9.818360000000000000e+05,2.605240000000000000e+05,5.185302277414418626e-01,1.171680633454567216e-01,6.941164148386558264e-02,1.683552777692606806e-01,1.717641717188793729e-02,5.761549937171991931e-02,-6.015614588540061161e-03
1.006002209174145179e+00,3.639211681583110369e+00,4.103225688393544988e+04,1.493250685737369058e+05,3.200000000000000000e+01,9.834580000000000000e+05,2.589020000000000000e+05,5.173957730052745063e-01,1.165622348258795460e-01,6.886049147664095871e-02,1.672891552924098413e-01,1.694563349194184998e-02,5.710218266907370749e-02,-5.935445054176916556e-03
9.351261348438505427e-01,2.770692177806248768e+00,2.625060765866142901e+04,7.273235330251402047e+04,1.600000000000000000e+01,5.490190000000000000e+05,1.445310000000000000e+05,7.600424644821528464e-01,3.428935867220822553e-01,2.313371912424206644e-01,5.163240186434978618e-01,1.766114194985141661e-01,3.021632495176772015e-01,-2.552046334321733667e-02
9.338913178602973320e-01,2.770818906503957013e+00,2.609845620426519599e+04,7.231409588134349906e+04,2.900000000000000000e+01,5.458560000000000000e+05,1.476940000000000000e+05,7.672245782062392383e-01,3.497967892409291624e-01,2.365796054736976906e-01,5.293602922220246310e-01,1.854127743380457882e-01,3.128911943969946985e-01,-2.675786170685144627e-02
9.815352025764225719e-01,3.201519734408778461e+00,3.908687776799304993e+04,1.251374105306535057e+05,3.300000000000000000e+01,8.780920000000000000e+05,2.049780000000000000e+05,5.496105275237326282e-01,1.417314445641320308e-01,7.966643741078920093e-02,2.006835768566178624e-01,2.437970528129429146e-02,7.555179346327567380e-02,-7.036960058558532245e-03
9.758850525131432807e-01,3.149370618542008948e+00,3.980397683074571250e+04,1.253574751318774070e+05,4.300000000000000000e+01,8.869370000000000000e+05,2.135470000000000000e+05,5.435711203168893668e-01,1.370787865811334827e-01,7.579728121226445015e-02,1.937379945666418413e-01,2.251978430264658243e-02,7.172981458806081123e-02,-6.636650087560471908e-03
9.809262782312240248e-01,3.187429963178968872e+00,4.727523437850909249e+04,1.506864985743683646e+05,3.100000000000000000e+01,1.059571000000000000e+06,2.426730000000000000e+05,4.885133188850734332e-01,1.009702789929811523e-01,5.365271950482543295e-02,1.407306138141948271e-01,1.154328937579740359e-02,4.470385880168655651e-02,-4.036397906590604399e-03
9.829364603467253270e-01,3.183110889839194435e+00,4.755205403181920701e+04,1.513634610229054815e+05,3.400000000000000000e+01,1.065025000000000000e+06,2.436950000000000000e+05,4.883118604520585437e-01,1.004437921675890855e-01,5.326540507775544969e-02,1.403262813287541044e-01,1.143688487033074110e-02,4.445856578422539146e-02,-4.047497315894261864e-03
1.107590258298829733e+00,4.732516049605173691e+00,1.167578270791640534e+04,5.525582905691694032e+04,1.300000000000000000e+01,3.153400000000000000e+05,3.670400000000000000e+04,1.225467413872808553e+00,1.045234724967406770e+00,1.213020083508117741e+00,2.113068071944620208e+00,3.365732977140865501e+00,2.156934305858680734e+00,-3.415377731270461403e-01
1.105476536913439833e+00,4.699281040524514452e+00,1.171570022211340984e+04,5.505536793024638609e+04,8.000000000000000000e+00,3.153400000000000000e+05,3.719600000000000000e+04,1.229396210929277977e+00,1.055688879526206048e+00,1.230647628785947578e+00,2.134505006462668053e+00,3.442453286213998709e+00,2.189709340354286216e+00,-3.429527143669250933e-01
1.100351110564375956e+00,4.677741423353366734e+00,1.174160662238320947e+04,5.492419967424214701e+04,1.500000000000000000e+01,3.152970000000000000e+05,3.772900000000000000e+04,1.223784160507986885e+00,1.043673426733380927e+00,1.208240040872694099e+00,2.104522976390307054e+00,3.339104320228685197e+00,2.146628165209179873e+00,-3.351850787733059445e-01
1.104613119622696704e+00,4.709453470563601307e+00,1.159191165140818339e+04,5.459156855719091254e+04,1.000000000000000000e+01,3.122780000000000000e+05,3.601800000000000000e+04,1.235930643952168229e+00,1.066921375504478409e+00,1.246689154166001900e+00,2.165177633264100621e+00,3.539790223091197952e+00,2.232951684347717070e+00,-3.524260973219770499e-01
1.105889857187679182e+00,4.723194645142861248e+00,1.165976076820173330e+04,5.507131962401724013e+04,1.400000000000000000e+01,3.146200000000000000e+05,3.702800000000000000e+04,1.228146173442557831e+00,1.049853673173833046e+00,1.218016812664533877e+00,2.124577929448657088e+00,3.400376507441155383e+00,2.173469591478552676e+00,-3.438087064064441201e-01
1.104650455159315037e+00,4.697591408222151266e+00,1.163833517614728044e+04,5.467214332947909861e+04,1.300000000000000000e+01,3.131680000000000000e+05,3.561700000000000000e+04,1.233435853935504145e+00,1.062749040116050203e+00,1.240474898234581014e+00,2.153177325519935792e+00,3.501658770027721079e+00,2.216243145757657462e+00,-3.484661388614458399e-01
9.323366393592561474e-01,2.426898344815127562e+00,3.177587622727063717e+04,7.711682142101347563e+04,3.900000000000000000e+01,6.194590000000000000e+05,1.103470000000000000e+05,6.897193595350930018e-01,2.694842071308388154e-01,1.604859250169625717e-01,3.877189621916354856e-01,9.562181844528358510e-02,2.011972462650323257e-01,-1.450061122792095647e-02
9.310426493589466501e-01,2.411143656931319157e+00,3.218295878578834527e+04,7.759773693763563642e+04,3.100000000000000000e+01,6.253960000000000000e+05,1.125280000000000000e+05,6.901608235771075073e-01,2.703382500981855729e-01,1.611242248170754177e-01,3.885831385743384048e-01,9.615468041551704370e-02,2.019656526574866162e-01,-1.442963151901020119e-02
1.002546247428277582e+00,3.300593414766648248e+00,4.037182719368438120e+04,1.332509869775717671e+05,2.700000000000000000e+01,9.165000000000000000e+05,1.504220000000000000e+05,5.384780421506175641e-01,1.322363510893230509e-01,7.477849214209529582e-02,1.885741095401733958e-01,2.139143292147968264e-02,6.857258281336546524e-02,-6.622018595101249877e-03
1.004359229358122052e+00,3.305738127827106076e+00,4.058402445916616125e+04,1.341601570353334246e+05,4.500000000000000000e+01,9.218590000000000000e+05,1.458240000000000000e+05,5.337885715712051837e-01,1.287931156373408048e-01,7.277682414760418272e-02,1.836622302082955849e-01,2.024606102295745114e-02,6.591011115715009194e-02,-6.400655050996600925e-03
9.843978148640923909e-01,3.329568862198022394e+00,2.676343328751144145e+04,8.911069411961214792e+04,2.600000000000000000e+01,6.135680000000000000e+05,1.616920000000000000e+05,7.128779290337403651e-01,2.832345229114339724e-01,1.898768885703052411e-01,4.299476467863801998e-01,1.205527010068239008e-01,2.286947109006796652e-01,-2.362360353108292066e-02
9.822345555827077801e-01,3.317035184003052528e+00,2.679519733822490525e+04,8.888061233319695748e+04,2.500000000000000000e+01,6.131350000000000000e+05,1.608110000000000000e+05,7.076745313862488063e-01,2.783084296138526037e-01,1.854612693161376558e-01,4.211057382738396249e-01,1.154624054610863121e-01,2.220382068655507579e-01,-2.275296271399247783e-02
1.052755973133657985e+00,3.923068857601250681e+00,2.843260802566976054e+04,1.115430790858884284e+05,1.800000000000000000e+01,7.004090000000000000e+05,8.575100000000000000e+04,6.551348556046454608e-01,2.213781714697631298e-01,1.518146720603355815e-01,3.391561582450939860e-01,7.457878442460093293e-02,1.595403943738686048e-01,-1.898976714397263704e-02
1.050943542260598162e+00,3.916113194530683295e+00,2.849331050480813428e+04,1.115830292237388639e+05,2.400000000000000000e+01,7.011560000000000000e+05,9.386400000000000000e+04,6.560362467594937907e-01,2.213651535592873199e-01,1.515560627804307114e-01,3.398342321384060227e-01,7.469500316889882141e-02,1.598557702900103572e-01,-1.920175879374827824e-02
9.366519193363673779e-01,2.788453441617600781e+00,1.610031462427016231e+04,4.489497772517232079e+04,2.500000000000000000e+01,3.378020000000000000e+05,8.942600000000000000e+04,1.125699750095712659e+00,9.025454557047986048e-01,9.117691171140133166e-01,1.622041355126794482e+00,1.968039711416195825e+00,1.539724854696400635e+00,-1.338060127739567617e-01
9.372420343672627219e-01,2.782518103328893044e+00,1.612361261774308878e+04,4.486424399993231054e+04,1.700000000000000000e+01,3.379280000000000000e+05,8.930000000000000000e+04,1.130574888661939115e+00,9.112530568411356668e-01,9.233349438360892725e-01,1.641721064040493783e+00,2.016672744209315304e+00,1.565909102802337083e+00,-1.365485772958167088e-01
9.320338971576871412e-01,2.722396256862071429e+00,1.480559045984166733e+04,4.030668404850574734e+04,3.200000000000000000e+01,3.069270000000000000e+05,8.213300000000000000e+04,1.225366800884851948e+00,1.102352357432692553e+00,1.214237153923760637e+00,2.073830987373960877e+00,3.285670652119196955e+00,2.175734689830274515e+00,-1.850598679816608527e-01
9.320576831006397445e-01,2.722342661765821070e+00,1.477419784423373494e+04,4.022042908472612180e+04,3.300000000000000000e+01,3.062720000000000000e+05,8.278800000000000000e+04,1.221181698501949242e+00,1.088928950801075324e+00,1.185586933922513797e+00,2.046758639164437454e+00,3.183023954756173612e+00,2.134213177251242932e+00,-1.842963692440171553e-01
1.035744019373239677e+00,3.736519359714653543e+00,1.241699213794754905e+04,4.639633151286566135e+04,1.900000000000000000e+01,2.987800000000000000e+05,4.235600000000000000e+04,1.266532513543354277e+00,1.156585950385423445e+00,1.346527807769579255e+00,2.303589309886673764e+00,4.045326480750881970e+00,2.474390566409801373e+00,-3.088019540465032353e-01
1.032054937139164075e+00,3.730745197896723653e+00,1.250876962852607539e+04,4.666703222322004149e+04,1.200000000000000000e+01,3.007610000000000000e+05,4.243900000000000000e+04,1.263743809574624066e+00,1.152595751502219379e+00,1.342780751716569743e+00,2.291231543033440232e+00,4.007360851670494384e+00,2.456880972958507492e+00,-3.041852367197592777e-01
1.034948207457552893e+00,3.720147067347825853e+00,1.993345685294622672e+04,7.415539105359232053e+04,1.900000000000000000e+01,4.786440000000000000e+05,6.162600000000000000e+04,8.635803284841450100e-01,4.576260987103101807e-01,3.735231021412159236e-01,7.580977189864537280e-01,3.987638566617314195e-01,5.123267340108458301e-01,-6.104841660543876281e-02
1.036955206049302802e+00,3.725889399366589139e+00,1.997654178142751334e+04,7.443038525942452543e+04,3.300000000000000000e+01,4.800180000000000000e+05,6.025200000000000000e+04,8.623869151435855640e-01,4.556773044134679318e-01,3.716683809102918068e-01,7.548965167417787114e-01,3.951816803621848173e-01,5.090798528610588347e-01,-6.099327432912783620e-02
1.032353572808959008e+00,3.679738393377903982e+00,2.005453024387406185e+04,7.379542489954172925e+04,3.100000000000000000e+01,4.790780000000000000e+05,6.273800000000000000e+04,8.611744378823638080e-01,4.548529250605071739e-01,3.688647053548437249e-01,7.514089957284404431e-01,3.910675805526489524e-01,5.062683274390999966e-01,-5.966268557088375002e-02
1.033243690255052361e+00,3.670234052454458329e+00,2.011732311377159203e+04,7.383528433639365539e+04,3.100000000000000000e+01,4.798180000000000000e+05,6.096400000000000000e+04,8.610362521051649898e-01,4.548632746515156033e-01,3.690448573301554624e-01,7.511706397171831195e-01,3.909850992209710774e-01,5.061177711205744334e-01,-5.959547976636730970e-02
1.044605157570458021e+00,4.158073554068471900e+00,2.497308394852267520e+04,1.038399199298839812e+05,2.600000000000000000e+01,6.397860000000000000e+05,1.838940000000000000e+05,7.004544578714682057e-01,2.639560405407009869e-01,1.918079238729449021e-01,4.130000261707334475e-01,1.131699487535496457e-01,2.120931420130890976e-01,-2.654192701309066732e-02
1.044016070279752961e+00,4.146511522593147703e+00,2.502169551383677754e+04,1.037527487629414682e+05,2.400000000000000000e+01,6.401470000000000000e+05,1.835330000000000000e+05,6.994715866495511136e-01,2.639100074152673225e-01,1.924327300797447904e-01,4.121298274689811914e-01,1.130296439388241564e-01,2.116289387574862568e-01,-2.635750217711468196e-02
9.488689982479512341e-01,2.949320492604316613e+00,2.180064733984127815e+04,6.429709595143365732e+04,3.800000000000000000e+01,4.702700000000000000e+05,1.163160000000000000e+05,8.630543268853774208e-01,4.695530855160708339e-01,3.616293077129072997e-01,7.482123518479251167e-01,3.863932080133001268e-01,5.122894366577727121e-01,-4.662981700341112257e-02
9.416048658201591204e-01,2.884538198529921882e+00,2.194954654002594907e+04,6.331430543511512951e+04,3.000000000000000000e+01,4.683110000000000000e+05,1.191010000000000000e+05,8.665553984435290236e-01,4.732141981305649781e-01,3.629018181444676472e-01,7.551211299668534327e-01,3.923844939003270360e-01,5.190441264849655623e-01,-4.786690069823124061e-02
1.045154503366991339e+00,3.865869676318550496e+00,3.483888025827662204e+04,1.346825707473645743e+05,4.100000000000000000e+01,8.549850000000000000e+05,1.292190000000000000e+05,5.724616251855227933e-01,1.540454163088577633e-01,9.857997869754801801e-02,2.275816919149595829e-01,3.257742307074958099e-02,8.932256970014142150e-02,-1.003478667201934682e-02
1.045065948978640247e+00,3.866481712375097857e+00,3.494656537643223419e+04,1.351202559382960026e+05,5.600000000000000000e+01,8.576110000000000000e+05,1.322010000000000000e+05,5.799061839050535516e-01,1.594693427151493426e-01,1.029434572594265657e-01,2.364420861077227987e-01,3.529520192231663106e-02,9.441985942266663268e-02,-1.072297924557195740e-02
9.799984099993551689e-01,3.263016058691651011e+00,7.533793841043065186e+03,2.458289028619577948e+04,1.000000000000000000e+01,1.709620000000000000e+05,4.348400000000000000e+04,2.055458221119447870e+00,3.492882174712033549e+00,6.653592045409991940e+00,9.406085312047524738e+00,7.438686470899628489e+01,1.756819209754389277e+01,-1.923870250027597706e+00
9.813013219457766834e-01,3.258079156488211670e+00,7.550392151182171801e+03,2.459977529107882583e+04,1.200000000000000000e+01,1.712060000000000000e+05,4.262200000000000000e+04,2.050689867152850177e+00,3.479243588887119820e+00,6.625212654479579300e+00,9.350749733187498691e+00,7.357427518770620622e+01,1.743070030746889998e+01,-1.892131907206874075e+00
1.049544162872555475e+00,4.066727906810641002e+00,1.716032255949876708e+04,6.978636264258585288e+04,4.900000000000000000e+01,4.341850000000000000e+05,1.019240000000000000e+05,9.381832479727478802e-01,5.595161477378222115e-01,4.998210522740189621e-01,9.675707397773443130e-01,6.663526612679293581e-01,7.228662823818363670e-01,-9.342685302586556384e-02
1.046067537086939225e+00,4.018607478468721794e+00,1.749265014256136783e+04,7.029609468113406911e+04,3.300000000000000000e+01,4.400080000000000000e+05,9.869600000000000000e+04,9.228080247296956973e-01,5.368176279134494466e-01,4.704872681538301848e-01,9.206550353625757577e-01,5.997457452584976645e-01,6.737466113345651486e-01,-8.631879046937998567e-02
1.045654386928579926e+00,4.068232187074949380e+00,2.552993615851891809e+04,1.038617080140552571e+05,4.300000000000000000e+01,6.462210000000000000e+05,1.507170000000000000e+05,6.950934884953743342e-01,2.571333798909121171e-01,1.829094218764079627e-01,4.017594799669365058e-01,1.058897687059411757e-01,2.036423259933139718e-01,-2.546991552486450178e-02
1.044656468689226791e+00,4.045985072227606949e+00,2.581949467120566987e+04,1.044652900121583807e+05,5.000000000000000000e+01,6.517310000000000000e+05,1.458410000000000000e+05,6.916491674773027620e-01,2.562462366424390625e-01,1.831429124250582019e-01,3.979003462430669158e-01,1.045537600890991264e-01,2.013390050022897670e-01,-2.461802603637885944e-02
1.045954561295318053e+00,4.039953510851135299e+00,2.596800509745607269e+04,1.049095333632678376e+05,4.100000000000000000e+01,6.549340000000000000e+05,1.432720000000000000e+05,6.866928746584506360e-01,2.512179170249571603e-01,1.785547253325190098e-01,3.894147296083041443e-01,9.987835761895363929e-02,1.951071039055946588e-01,-2.384089617911458459e-02
1.047923578194167371e+00,4.026014597751734314e+00,2.612450881846896664e+04,1.051776538622499793e+05,3.400000000000000000e+01,6.577200000000000000e+05,1.423800000000000000e+05,6.865745018767002161e-01,2.516942476215186519e-01,1.790771742929743449e-01,3.896070111486228393e-01,1.001344767860841978e-01,1.953882479947434692e-01,-2.374206275145786249e-02
1.095959604562988465e+00,4.582392523474042356e+00,1.814492619037189434e+04,8.314717411374850781e+04,4.400000000000000000e+01,4.836950000000000000e+05,7.138700000000000000e+04,8.674523496862815986e-01,4.507984597939676541e-01,3.912818240973241490e-01,7.747045337372713281e-01,4.198213877430143626e-01,5.195762456566563881e-01,-7.534813422579333952e-02
1.093825077367740484e+00,4.594065017009468122e+00,1.808482401658417803e+04,8.308285735336202197e+04,3.700000000000000000e+01,4.827630000000000000e+05,7.122200000000000000e+04,8.747967870569438587e-01,4.611997662600466064e-01,4.043392116642775536e-01,7.948695406650276851e-01,4.437718699761039054e-01,5.392076162751141544e-01,-7.829914403446834592e-02
1.048036532016578981e+00,4.018979141906140029e+00,2.160869918937665352e+04,8.684491132582888531e+04,3.600000000000000000e+01,5.433270000000000000e+05,1.179150000000000000e+05,7.900138734300574672e-01,3.626066774943637050e-01,2.816131124692388132e-01,5.861554179358539063e-01,2.340512519939133007e-01,3.526717816883753187e-01,-4.397879922105477069e-02
1.044112417154205330e+00,3.961971299630106635e+00,2.184684831052990194e+04,8.655658599369195872e+04,3.400000000000000000e+01,5.453690000000000000e+05,1.198570000000000000e+05,7.814708067788276313e-01,3.538840818286153045e-01,2.721310320863374876e-01,5.684622634774245675e-01,2.196946106145196143e-01,3.378949695734578818e-01,-4.152422219928498387e-02
1.046623082032047458e+00,4.029069622257086536e+00,2.108045019887323724e+04,8.493460151978350768e+04,6.400000000000000000e+01,5.307200000000000000e+05,1.133800000000000000e+05,8.022473715950194650e-01,3.771504459695282918e-01,2.965356122822528917e-01,6.133524108313660461e-01,2.572699166587171238e-01,3.763437569628904633e-01,-4.728608502369967270e-02
1.046805587306789187e+00,4.010650227545862201e+00,2.123663516063653515e+04,8.517271563931537094e+04,5.300000000000000000e+01,5.334430000000000000e+05,1.106570000000000000e+05,7.995347670229542292e-01,3.739528027462678539e-01,2.928651525506145714e-01,6.070669438224758352e-01,2.517150013328625091e-01,3.709101970100852075e-01,-4.647683350061019431e-02
1.078493410736871549e+00,4.293582176486197888e+00,3.861470394346892135e+04,1.657954046019694651e+05,4.000000000000000000e+01,9.965230000000000000e+05,1.336030000000000000e+05,5.267900294126052207e-01,1.198706279914683731e-01,8.049107237952946026e-02,1.776550921853153331e-01,1.993083614054190836e-02,6.147668169723873727e-02,-7.353756420037205893e-03
1.074397116978711875e+00,4.268731695298497719e+00,3.878258105586282909e+04,1.655524329786447342e+05,5.000000000000000000e+01,9.981460000000000000e+05,1.327940000000000000e+05,5.264027802160813341e-01,1.194882104835357367e-01,7.991574941362507289e-02,1.770393522904858130e-01,1.974994560935845050e-02,6.116534987821476560e-02,-7.306623139612557563e-03
1.120406003045214538e+00,4.941189635680484749e+00,2.876886360206120298e+04,1.421524106608103612e+05,2.400000000000000000e+01,7.932820000000000000e+05,8.446000000000000000e+04,6.160190859182138601e-01,1.806720382603208552e-01,1.374736465799302476e-01,2.849081579276738774e-01,5.371022056930702809e-02,1.211014617456154102e-01,-1.716191187093357023e-02
1.123166931904738153e+00,4.948576989203512966e+00,2.888159959349595010e+04,1.429228191597636032e+05,2.200000000000000000e+01,7.970250000000000000e+05,8.337500000000000000e+04,6.176915559793201282e-01,1.817807583025275175e-01,1.386695824855670167e-01,2.871518256086162957e-01,5.457562579276144937e-02,1.224291392692933994e-01,-1.745971910943600047e-02
1.061852075149668506e+00,4.329320159434692172e+00,2.679204730525365449e+04,1.159913505111625564e+05,4.300000000000000000e+01,7.003530000000000000e+05,1.886670000000000000e+05,6.617875164663027387e-01,2.266572012037979256e-01,1.641435550317499603e-01,3.512642573951960667e-01,8.161314579630823962e-02,1.671953918946304518e-01,-2.129527304619241446e-02
1.064501430310674124e+00,4.325389838635069317e+00,2.686008641203306615e+04,1.161803448314677225e+05,5.500000000000000000e+01,7.018130000000000000e+05,1.939000000000000000e+05,6.625711966991222335e-01,2.279567894246517790e-01,1.653487585780590574e-01,3.529557906053597538e-01,8.255412240072337871e-02,1.684797487778336156e-01,-2.133721148176596569e-02
1.061980427534415128e+00,4.342538065011504855e+00,4.304262260466680164e+04,1.869142270786902227e+05,7.000000000000000000e+01,1.126910000000000000e+06,3.120410000000000000e+05,4.891936753078609534e-01,9.720946652107062547e-02,6.455615599982882091e-02,1.413264617500725739e-01,1.250180015764553419e-02,4.399081892964670087e-02,-5.092156782618083646e-03
1.058719239276292967e+00,4.326913320286435827e+00,4.318576541720450041e+04,1.868610636304674845e+05,5.900000000000000000e+01,1.128633000000000000e+06,3.086360000000000000e+05,4.871237669723261776e-01,9.733185610207972793e-02,6.485293374142563072e-02,1.404846886432345732e-01,1.245415425002080641e-02,4.375820910107292017e-02,-4.970431271868367210e-03
1.049707079864364179e+00,4.043016986795254120e+00,3.510497304844806786e+04,1.419300023558651155e+05,5.800000000000000000e+01,8.851400000000000000e+05,1.821200000000000000e+05,5.614180867155282861e-01,1.449688253731269971e-01,9.430975744640250624e-02,2.146040364343741458e-01,2.902325039855188638e-02,8.170735206376429638e-02,-9.474578160504966082e-03
1.048741424928336885e+00,4.019752754554859031e+00,3.515853762345145515e+04,1.413286284579896310e+05,4.100000000000000000e+01,8.838820000000000000e+05,1.804460000000000000e+05,5.618922795378261670e-01,1.452944116190783841e-01,9.426274802945810993e-02,2.150541944529313354e-01,2.911021962664255003e-02,8.197088419257603231e-02,-9.493274148756876071e-03
1.087775089799771555e+00,4.448472171682275267e+00,8.747823812935916067e+03,3.891445079462495050e+04,4.100000000000000000e+01,2.291910000000000000e+05,2.892500000000000000e+04,1.601328743578661840e+00,1.961140671953723214e+00,2.932123879250697840e+00,4.589387235549581945e+00,1.680722991699240509e+01,6.418642947875452087e+00,-9.733547664160102642e-01
1.086917616994835356e+00,4.435687426274367517e+00,8.796477634361210221e+03,3.901842523823971715e+04,2.900000000000000000e+01,2.301500000000000000e+05,2.796600000000000000e+04,1.592689870685056297e+00,1.933853254004117561e+00,2.864991724857955724e+00,4.510581968992969593e+00,1.618667657024337814e+01,6.264363842432667973e+00,-9.539287751929341752e-01
1.023197824380475351e+00,3.706379007708048956e+00,2.358972019450509833e+04,8.743244372662033129e+04,3.600000000000000000e+01,5.699110000000000000e+05,1.246890000000000000e+05,7.578955338121642349e-01,3.300748471706524967e-01,2.427711382621169922e-01,5.184927696891563631e-01,1.807892934906523974e-01,2.976729069715686182e-01,-3.398274957751051817e-02
1.020946600070289367e+00,3.701666438798123515e+00,2.362089293462481874e+04,8.743666663054440869e+04,3.700000000000000000e+01,5.703240000000000000e+05,1.248800000000000000e+05,7.552604219279648312e-01,3.269559582256431063e-01,2.397336940167881236e-01,5.131400805628012485e-01,1.768224346407515080e-01,2.932078575938371068e-01,-3.355237028319521531e-02
1.022302966794464529e+00,3.683216012601120415e+00,3.152746816562325694e+04,1.161224755843956518e+05,2.500000000000000000e+01,7.591970000000000000e+05,1.649550000000000000e+05,6.170450238459513903e-01,1.899654570821945054e-01,1.213544431655479844e-01,2.826954331239420748e-01,5.055560668075956277e-02,1.231994094363465519e-01,-1.363014803864225077e-02
1.020201618185965442e+00,3.675340787622444427e+00,3.139943307029041171e+04,1.154036170714594045e+05,3.600000000000000000e+01,7.554110000000000000e+05,1.673450000000000000e+05,6.193217431224004033e-01,1.931367035348471595e-01,1.242319720707437403e-01,2.866970998224530609e-01,5.232654487956874684e-02,1.259801270606898949e-01,-1.376501624374604910e-02
1.021662528938697356e+00,3.638760980317975680e+00,3.896377913730707951e+04,1.417798791705605981e+05,7.200000000000000000e+01,9.324700000000000000e+05,2.073000000000000000e+05,5.388559549625565603e-01,1.309163048729054535e-01,7.844010609479577789e-02,1.891349470932180421e-01,2.188910741940651786e-02,6.842947762955223223e-02,-7.181392053052069666e-03
1.020933371681563839e+00,3.635070188883354980e+00,3.889604188673349563e+04,1.413898423280232237e+05,7.400000000000000000e+01,9.304410000000000000e+05,2.078640000000000000e+05,5.385127199248085361e-01,1.306237256809887615e-01,7.829672847617842601e-02,1.887678637289451899e-01,2.179760109429197332e-02,6.822013727932668692e-02,-7.177848658219351981e-03
1.050002078591294907e+00,4.280738696026753942e+00,1.213320770416723826e+04,5.193909172615862917e+04,2.500000000000000000e+01,3.153990000000000000e+05,8.730900000000000000e+04,1.219613472364709850e+00,1.047699020332937270e+00,1.191536608682144394e+00,2.071795203238451677e+00,3.241489769692328160e+00,2.117603489973232112e+00,-2.981413615475718704e-01
1.052831856469044869e+00,4.304541925221184506e+00,1.194931717654337263e+04,5.143633676419658150e+04,4.100000000000000000e+01,3.114750000000000000e+05,8.897700000000000000e+04,1.232581036273829422e+00,1.074865870264711143e+00,1.238121610613425405e+00,2.138535406540126971e+00,3.465742505253966321e+00,2.213969766791366478e+00,-3.126506833964775023e-01
1.049997867417202579e+00,4.253183807538341021e+00,1.219662083400965639e+04,5.187447023789464583e+04,3.200000000000000000e+01,3.160190000000000000e+05,9.258700000000000000e+04,1.216838762621530901e+00,1.042588073918108149e+00,1.182058616630411230e+00,2.057385053230098571e+00,3.194979149256915285e+00,2.097761752997120865e+00,-2.935062733469953056e-01
1.052087285679145667e+00,4.285106523113728194e+00,1.203210300846603059e+04,5.155884308835410047e+04,4.000000000000000000e+01,3.129250000000000000e+05,8.799000000000000000e+04,1.227812041353656403e+00,1.067988079926786682e+00,1.229588753244764021e+00,2.117808262065237646e+00,3.403892027053405656e+00,2.185494059086886320e+00,-3.047938387078819034e-01
1.092905085549673805e+00,4.621983158824293447e+00,3.457147875400923658e+04,1.597887925766825501e+05,3.200000000000000000e+01,9.305930000000000000e+05,1.722550000000000000e+05,5.520869500323306589e-01,1.361673205878584092e-01,9.662092711916198118e-02,2.051208821868142351e-01,2.722802034661499226e-02,7.567049844673240377e-02,-9.618194507033519386e-03
